Ch1(mA), Ch2(mA), Ch3(mA), Ch4(mA), Ch5(mA), Ch6(mA), Ch7(mA), Ch8(mA), Ch9(mA), Ch10(mA), Ch11(mA), Ch12(mA), Ch13(mA), Ch14(mA), Ch15(mA), Ch16(mA), Channel state, On time, Off time, Pulse number, Pattern, Time, Probeflag
0.5523, 0.9629, 0.8358, 0.8211, 0, 1.173, 0.7576, 1.031, 1.163, 1.251, 0.6256, 1.554, 1.442, 1.217, 1.613, 0.6061, 1111111111111111, 50, 70, 1205, 1/785, 144.85293745994568, False
0.5572, 0.9629, 0.8358, 0.8211, 0, 1.168, 0.7527, 1.031, 1.163, 1.251, 0.6256, 1.559, 1.442, 1.222, 1.608, 0.6109, 1111111111111111, 50, 70, 1206, 1/785, 144.97326374053955, False
0.5572, 0.9629, 0.8358, 0.8211, 0, 1.173, 0.7576, 1.031, 1.163, 1.251, 0.6256, 1.554, 1.442, 1.217, 1.613, 0.6061, 1111111111111111, 50, 70, 1207, 1/785, 145.0923101902008, False
0.5572, 0.9629, 0.8358, 0.8211, 0, 1.173, 0.7576, 1.036, 1.168, 1.256, 0.6256, 1.554, 1.447, 1.222, 1.613, 0.6061, 1111111111111111, 50, 70, 1208, 1/785, 145.21408867835999, False
0.5572, 0.9629, 0.8358, 0.826, 0, 1.173, 0.7576, 1.031, 1.163, 1.251, 0.6256, 1.554, 1.447, 1.217, 1.613, 0.6109, 1111111111111111, 50, 70, 1209, 1/785, 145.33408880233765, False
0.5523, 0.9677, 0.8358, 0.826, 0, 1.173, 0.7576, 1.031, 1.168, 1.251, 0.6256, 1.554, 1.447, 1.217, 1.613, 0.6061, 1111111111111111, 50, 70, 1210, 1/785, 145.4528386592865, False
0.5572, 0.9629, 0.8358, 0.8211, 0, 1.168, 0.7527, 1.031, 1.163, 1.251, 0.6256, 1.549, 1.447, 1.217, 1.613, 0.6109, 1111111111111111, 50, 70, 1211, 1/785, 145.574401140213, False
0.5572, 0.9629, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.031, 1.168, 1.251, 0.6305, 1.554, 1.447, 1.222, 1.613, 0.6061, 1111111111111111, 50, 70, 1212, 1/785, 145.69306921958923, False
0.5572, 0.9677, 0.8358, 0.8211, 0, 1.168, 0.7576, 1.031, 1.168, 1.251, 0.6256, 1.554, 1.447, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1213, 1/785, 145.81464266777039, False
0.5572, 0.9629, 0.8407, 0.8211, 0, 1.168, 0.7625, 1.031, 1.168, 1.251, 0.6256, 1.554, 1.447, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1214, 1/785, 145.93552994728088, False
0.5572, 0.9677, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.031, 1.168, 1.251, 0.6256, 1.554, 1.442, 1.217, 1.613, 0.6061, 1111111111111111, 50, 70, 1215, 1/785, 146.05453324317932, False
0.5572, 0.9677, 0.8358, 0.8211, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1216, 1/785, 146.1757493019104, False
0.5572, 0.9629, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.036, 1.163, 1.251, 0.6256, 1.554, 1.447, 1.217, 1.613, 0.6061, 1111111111111111, 50, 70, 1217, 1/785, 146.29616975784302, False
0.5572, 0.9629, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6256, 1.554, 1.447, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1218, 1/785, 146.41479539871216, False
0.5572, 0.9677, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1219, 1/785, 146.53688859939575, False
0.5572, 0.9629, 0.8358, 0.8211, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6256, 1.554, 1.447, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1220, 1/785, 146.65669775009155, False
0.5621, 0.9629, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1221, 1/785, 146.77559971809387, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6256, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1222, 1/785, 146.8975441455841, False
0.5572, 0.9629, 0.8358, 0.826, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6305, 1.554, 1.447, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1223, 1/785, 147.01599311828613, False
0.5572, 0.9629, 0.8407, 0.826, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6256, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1224, 1/785, 147.136577129364, False
0.5572, 0.9677, 0.8358, 0.8211, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1225, 1/785, 147.25816702842712, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1226, 1/785, 147.3769392967224, False
0.5572, 0.9677, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1227, 1/785, 147.49889063835144, False
0.5572, 0.9677, 0.8358, 0.826, 0, 1.173, 0.7576, 1.036, 1.168, 1.251, 0.6305, 1.554, 1.447, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1228, 1/785, 147.6187505722046, False
0.5572, 0.9677, 0.8456, 0.826, 0, 1.173, 0.7625, 1.031, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1229, 1/785, 147.73788952827454, False
0.5621, 0.9677, 0.8407, 0.8211, 0, 1.173, 0.7576, 1.036, 1.173, 1.251, 0.6305, 1.559, 1.452, 1.222, 1.618, 0.6061, 1111111111111111, 50, 70, 1230, 1/785, 147.85953903198242, False
0.5621, 0.9677, 0.8456, 0.826, 0, 1.173, 0.7625, 1.036, 1.173, 1.251, 0.6256, 1.554, 1.452, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1231, 1/785, 147.9795207977295, False
0.5621, 0.9677, 0.8456, 0.826, 0, 1.173, 0.7576, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1232, 1/785, 148.09841537475586, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1233, 1/785, 148.22011923789978, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1234, 1/785, 148.34022402763367, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1235, 1/785, 148.45911240577698, False
0.5572, 0.9726, 0.8407, 0.826, 0, 1.178, 0.7625, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1236, 1/785, 148.5813717842102, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.036, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1237, 1/785, 148.6999385356903, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.036, 1.173, 1.251, 0.6305, 1.559, 1.452, 1.222, 1.613, 0.6109, 1111111111111111, 50, 70, 1238, 1/785, 148.8216872215271, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.251, 0.6305, 1.554, 1.452, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1239, 1/785, 148.94190120697021, False
0.5621, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.256, 0.6305, 1.559, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1240, 1/785, 149.0606689453125, False
0.5621, 0.9677, 0.8456, 0.826, 0, 1.173, 0.7625, 1.041, 1.168, 1.256, 0.6305, 1.559, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1241, 1/785, 149.18261647224426, False
0.5621, 0.9726, 0.8407, 0.8309, 0, 1.178, 0.7625, 1.041, 1.168, 1.256, 0.6305, 1.559, 1.452, 1.222, 1.618, 0.6109, 1111111111111111, 50, 70, 1242, 1/785, 149.3025405406952, False
0.5572, 0.9677, 0.8407, 0.826, 0, 1.173, 0.7625, 1.036, 1.173, 1.251, 0.6354, 1.554, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1243, 1/785, 149.4214005470276, False
0.5621, 0.9726, 0.8407, 0.826, 0, 1.178, 0.7625, 1.036, 1.173, 1.251, 0.6305, 1.559, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1244, 1/785, 149.54301571846008, False
0.5572, 0.9726, 0.8456, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.251, 0.6305, 1.559, 1.457, 1.227, 1.618, 0.6158, 1111111111111111, 50, 70, 1245, 1/785, 149.6633825302124, False
0.5621, 0.9726, 0.8456, 0.826, 0, 1.178, 0.7674, 1.041, 1.173, 1.251, 0.6305, 1.554, 1.457, 1.227, 1.618, 0.6158, 1111111111111111, 50, 70, 1246, 1/785, 149.7821135520935, False
0.5621, 0.9677, 0.8407, 0.826, 0, 1.178, 0.7625, 1.041, 1.173, 1.251, 0.6305, 1.554, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1247, 1/785, 149.90372443199158, False
0.5621, 0.9726, 0.8456, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.251, 0.6305, 1.554, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1248, 1/785, 150.0225977897644, False
0.5572, 0.9726, 0.8407, 0.826, 0, 1.173, 0.7625, 1.041, 1.168, 1.256, 0.6305, 1.559, 1.457, 1.227, 1.623, 0.6158, 1111111111111111, 50, 70, 1249, 1/785, 150.14414620399475, False
0.5621, 0.9726, 0.8407, 0.8309, 0, 1.178, 0.7625, 1.041, 1.173, 1.256, 0.6305, 1.554, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1250, 1/785, 150.26496005058289, False
0.5572, 0.9726, 0.8407, 0.826, 0, 1.178, 0.7625, 1.046, 1.173, 1.256, 0.6305, 1.559, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1251, 1/785, 150.38385725021362, False
0.5621, 0.9726, 0.8456, 0.826, 0, 1.178, 0.7674, 1.041, 1.173, 1.251, 0.6354, 1.554, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1252, 1/785, 150.50499081611633, False
0.5621, 0.9726, 0.8407, 0.826, 0, 1.178, 0.7674, 1.041, 1.178, 1.256, 0.6354, 1.559, 1.457, 1.227, 1.618, 0.6158, 1111111111111111, 50, 70, 1253, 1/785, 150.62565660476685, False
0.5572, 0.9726, 0.8456, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.256, 0.6305, 1.559, 1.457, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1254, 1/785, 150.74433422088623, False
0.5572, 0.9726, 0.8456, 0.826, 0, 1.178, 0.7674, 1.041, 1.173, 1.251, 0.6305, 1.554, 1.457, 1.227, 1.618, 0.6158, 1111111111111111, 50, 70, 1255, 1/785, 150.86619639396667, False
0.5621, 0.9726, 0.8456, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.251, 0.6305, 1.559, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1256, 1/785, 150.98677277565002, False
0.5572, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7625, 1.041, 1.168, 1.256, 0.6305, 1.559, 1.457, 1.227, 1.623, 0.6158, 1111111111111111, 50, 70, 1257, 1/785, 151.10486245155334, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6305, 1.554, 1.457, 1.227, 1.618, 0.6109, 1111111111111111, 50, 70, 1258, 1/785, 151.2270348072052, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7625, 1.041, 1.173, 1.256, 0.6354, 1.559, 1.461, 1.227, 1.623, 0.6109, 1111111111111111, 50, 70, 1259, 1/785, 151.34547472000122, False
0.5572, 0.9726, 0.8407, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.251, 0.6354, 1.559, 1.457, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1260, 1/785, 151.46567678451538, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.041, 1.178, 1.251, 0.6354, 1.559, 1.461, 1.232, 1.623, 0.6109, 1111111111111111, 50, 70, 1261, 1/785, 151.58730626106262, False
0.5621, 0.9726, 0.8456, 0.826, 0, 1.173, 0.7625, 1.041, 1.173, 1.256, 0.6305, 1.559, 1.457, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1262, 1/785, 151.7061803340912, False
0.5621, 0.9726, 0.8456, 0.826, 0, 1.178, 0.7625, 1.041, 1.173, 1.256, 0.6354, 1.564, 1.457, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1263, 1/785, 151.82788181304932, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.041, 1.173, 1.256, 0.6305, 1.559, 1.457, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1264, 1/785, 151.9481065273285, False
0.5621, 0.9775, 0.8456, 0.8309, 0, 1.178, 0.7625, 1.046, 1.168, 1.256, 0.6354, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1265, 1/785, 152.06736660003662, False
0.5621, 0.9726, 0.8456, 0.826, 0, 1.178, 0.7625, 1.046, 1.168, 1.256, 0.6305, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1266, 1/785, 152.18923044204712, False
0.5621, 0.9775, 0.8456, 0.8309, 0, 1.178, 0.7625, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.461, 1.232, 1.618, 0.6109, 1111111111111111, 50, 70, 1267, 1/785, 152.30905652046204, False
0.5572, 0.9775, 0.8456, 0.826, 0, 1.178, 0.7674, 1.041, 1.173, 1.251, 0.6354, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1268, 1/785, 152.42811608314514, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.041, 1.173, 1.256, 0.6354, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1269, 1/785, 152.54962277412415, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.041, 1.173, 1.251, 0.6354, 1.559, 1.461, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1270, 1/785, 152.66843509674072, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.461, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1271, 1/785, 152.7885868549347, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7625, 1.046, 1.173, 1.256, 0.6305, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1272, 1/785, 152.91029596328735, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6305, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1273, 1/785, 153.02897000312805, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7625, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.461, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1274, 1/785, 153.15090227127075, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.178, 1.256, 0.6403, 1.554, 1.466, 1.232, 1.618, 0.6109, 1111111111111111, 50, 70, 1275, 1/785, 153.2711763381958, False
0.5621, 0.9775, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1276, 1/785, 153.38981127738953, False
0.5621, 0.9775, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.041, 1.178, 1.256, 0.6354, 1.559, 1.461, 1.237, 1.623, 0.6207, 1111111111111111, 50, 70, 1277, 1/785, 153.51009345054626, False
0.567, 0.9726, 0.8504, 0.8309, 0, 1.178, 0.7674, 1.046, 1.178, 1.256, 0.6354, 1.559, 1.461, 1.232, 1.618, 0.6158, 1111111111111111, 50, 70, 1278, 1/785, 153.6316511631012, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6354, 1.564, 1.461, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1279, 1/785, 153.75068187713623, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.183, 0.7674, 1.046, 1.173, 1.251, 0.6354, 1.559, 1.461, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1280, 1/785, 153.87239336967468, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.628, 0.6158, 1111111111111111, 50, 70, 1281, 1/785, 153.9925274848938, False
0.567, 0.9775, 0.8456, 0.8309, 0, 1.183, 0.7674, 1.051, 1.173, 1.256, 0.6354, 1.559, 1.466, 1.232, 1.623, 0.6109, 1111111111111111, 50, 70, 1282, 1/785, 154.1113760471344, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.466, 1.232, 1.623, 0.6158, 1111111111111111, 50, 70, 1283, 1/785, 154.2331621646881, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.183, 0.7674, 1.046, 1.173, 1.251, 0.6354, 1.559, 1.466, 1.232, 1.628, 0.6158, 1111111111111111, 50, 70, 1284, 1/785, 154.35237574577332, False
0.5621, 0.9726, 0.8504, 0.8309, 0, 1.178, 0.7674, 1.046, 1.178, 1.256, 0.6354, 1.559, 1.461, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1285, 1/785, 154.47343254089355, False
0.5621, 0.9726, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.046, 1.178, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1286, 1/785, 154.59383344650269, False
0.5621, 0.9726, 0.8504, 0.8309, 0, 1.183, 0.7674, 1.046, 1.178, 1.256, 0.6354, 1.564, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1287, 1/785, 154.71264624595642, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.178, 0.7674, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1288, 1/785, 154.83437156677246, False
0.5621, 0.9726, 0.8504, 0.8309, 0, 1.178, 0.7722, 1.046, 1.173, 1.251, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1289, 1/785, 154.9546766281128, False
0.5621, 0.9775, 0.8456, 0.8309, 0, 1.183, 0.7674, 1.046, 1.178, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.628, 0.6158, 1111111111111111, 50, 70, 1290, 1/785, 155.07340478897095, False
0.5621, 0.9775, 0.8456, 0.8358, 0, 1.183, 0.7674, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1291, 1/785, 155.19550609588623, False
0.5621, 0.9726, 0.8456, 0.8309, 0, 1.183, 0.7674, 1.046, 1.178, 1.256, 0.6403, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1292, 1/785, 155.3155016899109, False
0.5621, 0.9775, 0.8456, 0.8309, 0, 1.178, 0.7722, 1.046, 1.178, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1293, 1/785, 155.43419933319092, False
0.5621, 0.9726, 0.8504, 0.8309, 0, 1.178, 0.7722, 1.046, 1.178, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1294, 1/785, 155.5558955669403, False
0.5621, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.046, 1.173, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1295, 1/785, 155.67514657974243, False
0.5621, 0.9726, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.178, 1.256, 0.6403, 1.564, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1296, 1/785, 155.79610967636108, False
0.5621, 0.9726, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.173, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1297, 1/785, 155.91676306724548, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7722, 1.046, 1.173, 1.256, 0.6354, 1.564, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1298, 1/785, 156.03551197052002, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.046, 1.173, 1.256, 0.6354, 1.564, 1.471, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1299, 1/785, 156.1575984954834, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7722, 1.051, 1.178, 1.256, 0.6403, 1.559, 1.471, 1.237, 1.628, 0.6207, 1111111111111111, 50, 70, 1300, 1/785, 156.27740025520325, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.178, 0.7722, 1.051, 1.178, 1.256, 0.6354, 1.564, 1.466, 1.241, 1.628, 0.6207, 1111111111111111, 50, 70, 1301, 1/785, 156.3967924118042, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.178, 0.7722, 1.051, 1.173, 1.256, 0.6354, 1.564, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1302, 1/785, 156.517019033432, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.178, 0.7722, 1.046, 1.173, 1.256, 0.6354, 1.564, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1303, 1/785, 156.63823819160461, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.173, 1.256, 0.6354, 1.559, 1.471, 1.237, 1.628, 0.6158, 1111111111111111, 50, 70, 1304, 1/785, 156.75733041763306, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.178, 1.256, 0.6403, 1.559, 1.471, 1.237, 1.628, 0.6207, 1111111111111111, 50, 70, 1305, 1/785, 156.87873435020447, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.178, 0.7771, 1.051, 1.178, 1.256, 0.6403, 1.564, 1.471, 1.237, 1.628, 0.6158, 1111111111111111, 50, 70, 1306, 1/785, 156.99740362167358, False
0.567, 0.9775, 0.8456, 0.8309, 0, 1.183, 0.7771, 1.051, 1.178, 1.256, 0.6403, 1.564, 1.471, 1.237, 1.628, 0.6158, 1111111111111111, 50, 70, 1307, 1/785, 157.11801981925964, False
0.5621, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7771, 1.046, 1.178, 1.256, 0.6354, 1.564, 1.466, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1308, 1/785, 157.23846292495728, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7722, 1.051, 1.173, 1.256, 0.6354, 1.564, 1.471, 1.241, 1.628, 0.6158, 1111111111111111, 50, 70, 1309, 1/785, 157.35847997665405, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.173, 1.256, 0.6403, 1.564, 1.471, 1.241, 1.628, 0.6158, 1111111111111111, 50, 70, 1310, 1/785, 157.48025751113892, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.178, 1.261, 0.6403, 1.564, 1.471, 1.241, 1.623, 0.6207, 1111111111111111, 50, 70, 1311, 1/785, 157.6004147529602, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7722, 1.051, 1.178, 1.256, 0.6354, 1.559, 1.466, 1.237, 1.623, 0.6109, 1111111111111111, 50, 70, 1312, 1/785, 157.71910071372986, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.178, 1.256, 0.6403, 1.564, 1.471, 1.241, 1.628, 0.6207, 1111111111111111, 50, 70, 1313, 1/785, 157.840961933136, False
0.567, 0.9824, 0.8504, 0.8358, 0, 1.183, 0.7771, 1.051, 1.173, 1.256, 0.6403, 1.564, 1.471, 1.241, 1.628, 0.6158, 1111111111111111, 50, 70, 1314, 1/785, 157.9610698223114, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7722, 1.051, 1.178, 1.256, 0.6403, 1.564, 1.471, 1.237, 1.623, 0.6158, 1111111111111111, 50, 70, 1315, 1/785, 158.07992577552795, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7771, 1.051, 1.173, 1.256, 0.6403, 1.564, 1.471, 1.237, 1.623, 0.6207, 1111111111111111, 50, 70, 1316, 1/785, 158.20196056365967, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.178, 0.7771, 1.051, 1.178, 1.256, 0.6403, 1.564, 1.471, 1.241, 1.623, 0.6207, 1111111111111111, 50, 70, 1317, 1/785, 158.32185769081116, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7771, 1.051, 1.178, 1.261, 0.6403, 1.569, 1.471, 1.246, 1.628, 0.6207, 1111111111111111, 50, 70, 1318, 1/785, 158.44073343276978, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7771, 1.051, 1.178, 1.261, 0.6403, 1.564, 1.471, 1.241, 1.628, 0.6207, 1111111111111111, 50, 70, 1319, 1/785, 158.56237816810608, False
0.567, 0.9775, 0.8504, 0.8309, 0, 1.183, 0.7722, 1.051, 1.173, 1.256, 0.6354, 1.564, 1.471, 1.241, 1.628, 0.6207, 1111111111111111, 50, 70, 1320, 1/785, 158.68120765686035, False
0.567, 0.9775, 0.8504, 0.8358, 0, 1.183, 0.7722, 1.051, 1.178, 1.256, 0.6403, 1.564, 1.471, 1.241, 1.628, 0.6207, 1111111111111111, 50, 70, 1321, 1/785, 158.80272841453552, False
